modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,sex,channels,sample_width,frame_rate,frame_width,length_ms,frame_count,intensity,zero_crossings_sum,mfcc_mean,mfcc_std,mfcc_min,mfcc_max,sc_mean,sc_std,sc_min,sc_max,sc_kur,sc_skew,stft_mean,stft_std,stft_min,stft_max,stft_kur,stft_skew,mean,std,min,max,kur,skew
audio-only,speech,angry,normal,Dogs are sitting by the door,2nd,,F,1,2,48000,2,3570,171371,-36.83015873,9572,-27.076033,141.98666,-759.51794,223.47122,5285.68206,2942.578209,789.6277867,11232.3053,-1.349387946,0.068442626,0.5575511,0.3399602,0.000763163,1,-1.366467588,-0.256847775,6.80E-06,0.014423759,-0.09814453,0.11135864,6.566056147,-0.278548806
audio-only,speech,neutral,normal,Dogs are sitting by the door,1st,24,F,1,2,48000,2,3637,174575,-46.28105621,8983,-36.061504,159.79132,-845.86646,223.8404,4450.845092,3906.513636,0,12009.40437,-1.462028908,0.407329839,0.3856188,0.36093912,0,1,-1.405613087,0.347620461,2.43E-08,0.004861333,-0.040649414,0.05517578,17.40374328,0.146417804
audio-only,speech,calm,normal,Dogs are sitting by the door,2nd,24,F,1,2,48000,2,3704,177777,-48.03013165,13465,-36.076115,163.61821,-890.8818,194.40878,6219.446858,3688.38663,0,12000.00012,-1.445050621,-0.264252039,0.4460844,0.33024386,0,1,-1.247778657,0.209913118,-1.14E-06,0.003985229,-0.032165527,0.035217285,11.18350527,-0.249704454
audio-only,speech,fearful,normal,Dogs are sitting by the door,1st,8,F,1,2,48000,2,3770,180981,-35.14590626,13911,-26.861933,129.19127,-734.6549,213.27357,4251.7354,2309.206047,1044.288209,11116.98518,0.041874501,0.79979979,0.4180633,0.33097434,0.000336093,1,-1.162743887,0.457383855,2.66E-05,0.01749271,-0.121398926,0.13537598,7.788725476,-0.377099626
audio-only,song,sad,strong,Dogs are sitting by the door,1st,,F,1,2,48000,2,5305,254655,-39.70500474,12929,-37.076515,141.18393,-801.19867,154.27101,4912.38239,3598.94247,0,12000.46565,-1.278103624,0.543495683,0.3634237,0.36932427,0,1,-1.311529547,0.514184777,1.57E-06,0.010370257,-0.054351807,0.054473877,3.659964308,0.190357909
audio-only,speech,surprised,normal,Kids are talking by the door,2nd,22,F,1,2,48000,2,3570,171371,-37.3613393,11907,-32.027283,138.33731,-756.02386,207.69559,6305.016143,3602.147103,791.1833087,11954.79294,-1.534180286,-0.018178265,0.53319556,0.32510304,0.000478717,1,-1.315631545,-0.155459117,-1.15E-07,0.013557497,-0.116485596,0.14279175,10.66259291,0.360806464
audio-only,speech,neutral,normal,Dogs are sitting by the door,1st,18,F,1,2,48000,2,3470,166566,-50.75452659,6271,-37.04038,177.63457,-950.51025,193.59561,7090.020001,4599.391306,0,12973.89899,-1.745568413,-0.141965475,0.56419045,0.35030076,0,1,-1.414348453,-0.288782024,-1.72E-06,0.002917748,-0.01751709,0.019744873,6.857929069,-0.669857307
audio-only,speech,fearful,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,3937,188989,-51.82341298,13797,-39.058834,171.91457,-892.0973,189.43576,5426.763266,4253.746721,0,12010.21765,-1.664479681,-0.036485775,0.40401325,0.36276197,0,1,-1.464968579,0.235405437,-1.77E-07,0.002567968,-0.029388428,0.024841309,20.21130229,-0.611294848
audio-only,speech,angry,normal,Dogs are sitting by the door,2nd,20,F,1,2,48000,2,3804,182582,,16537,-31.869118,125.794945,-723.2465,185.807,5785.867253,3577.593134,0,12009.85357,-1.460889771,0.320009174,0.4903487,0.33609927,0,1,-1.394582364,0.02737142,-1.74E-07,0.0163173,-0.16091919,0.1852417,23.07158358,0.453351996
audio-only,speech,calm,normal,Dogs are sitting by the door,2nd,18,F,1,2,48000,2,3504,168168,-45.75126461,6673,-33.195972,160.37477,-855.1932,202.32196,6800.047398,4495.221681,0,12093.9498,-1.744738502,-0.021703358,0.57067037,0.33711106,0,1,-1.296273245,-0.331270188,-1.48E-06,0.005179551,-0.033843994,0.0289917,6.479093538,-0.922397328
audio-only,song,happy,strong,Dogs are sitting by the door,1st,,F,1,2,48000,2,4104,196997,-29.36350135,11810,-30.28976,118.09496,-663.99304,164.31085,3829.227055,3059.320102,0,12000.00022,-0.317790774,0.739431001,0.3346952,0.35963142,0,1,-1.096352763,0.674745121,-5.69E-07,0.034029078,-0.22125244,0.33206177,9.67467563,0.329278601
audio-only,speech,surprised,strong,Kids are talking by the door,2nd,2,F,1,2,48000,2,3770,180981,-36.70228843,16371,-28.946026,132.91603,-742.2735,218.0765,6524.218903,3647.513361,0,12006.49477,-1.485802929,-0.046567861,0.5135462,0.33064628,0,1,-1.330621437,-0.092660938,3.43E-07,0.014619618,-0.14712524,0.12628174,13.80048268,-0.176697321
audio-only,,happy,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,4137,198598,-38.66773144,13767,-33.488068,140.04877,-779.3204,176.59912,5528.170615,3731.812475,0,12199.6757,-1.337216585,0.221336278,0.39357728,0.36571488,0,1,-1.421075555,0.361807915,4.82E-07,0.011683526,-0.058166504,0.068481445,4.796617799,0.383024594
audio-only,speech,angry,strong,Dogs are sitting by the door,2nd,,F,1,2,48000,2,4404,211412,-24.3275735,21615,-25.185741,105.07511,-602.1144,182.71463,6592.853232,3781.345251,0,12058.50086,-1.539878152,0.086301277,0.5193994,0.3338192,0,1,-1.368043152,-0.099968044,-5.40E-08,0.060788486,-0.5427246,0.77508545,15.75955271,0.492246057
audio-only,,fearful,strong,Dogs are sitting by the door,1st,,F,1,2,48000,2,3504,168168,-30.59149155,16729,-29.544027,119.63507,-656.7709,151.73096,5776.318156,3953.823715,0,12000.62774,-1.303626599,0.128255158,0.39931703,0.36400107,0,1,-1.413437017,0.36286839,1.44E-07,0.02956305,-0.3118286,0.2793274,15.03054109,0.304279109
audio-only,speech,surprised,strong,Kids are talking by the door,2nd,,F,1,2,48000,2,3537,169769,,10753,-29.782656,130.66754,-702.49725,222.96526,4836.753215,4071.548079,0,12825.24469,-1.383482674,0.354419267,0.41582406,0.35773268,0,1,-1.414735775,0.252522958,4.30E-07,0.02074669,-0.15179443,0.16555786,10.36193127,0.299519217
audio-only,song,sad,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,5138,246646,,23796,-29.753267,122.492035,-673.6126,140.24881,4661.617468,3113.294499,934.893824,11197.11161,-1.396967468,0.366504868,0.3680728,0.3510183,1.14E-05,1,-1.159695035,0.513573456,2.32E-06,0.031735856,-0.1427002,0.15106201,4.296864396,0.159320506
audio-only,speech,calm,strong,Dogs are sitting by the door,2nd,10,F,1,2,48000,2,3837,184184,-40.42590682,17998,-27.597841,145.31807,-794.27356,196.00258,5819.405044,3324.935101,1184.28217,10494.77186,-1.692609022,-0.058925357,0.50884515,0.3384183,0.000589779,1,-1.420980689,-0.056442419,-1.16E-06,0.009533433,-0.056427002,0.054016113,6.255075818,-0.451555772
audio-only,speech,calm,strong,Dogs are sitting by the door,2nd,4,F,1,2,48000,2,4037,193794,-47.20227795,12397,-35.90216,156.26935,-863.70526,196.61029,5674.900084,3922.605392,0,12103.98029,-1.47158711,0.154568475,0.47603276,0.35139477,0,1,-1.433408963,0.08352613,-3.81E-07,0.004383828,-0.0390625,0.03439331,7.466536732,-0.449222651
audio-only,song,sad,normal,Dogs are sitting by the door,1st,4,F,1,2,48000,2,4404,211412,,13653,-36.932323,141.87402,-798.25775,161.99022,4492.698579,3546.962197,0,12012.57001,-1.369888524,0.442181832,0.3451461,0.35531008,0,1,-1.174275193,0.572277167,-4.58E-07,0.013256408,-0.07922363,0.07852173,4.685046679,-0.264439766
audio-only,,sad,strong,Kids are talking by the door,1st,,F,1,2,48000,2,4238,203403,-31.79244721,16221,-31.371382,119.26728,-683.84546,147.87054,4115.312296,2905.129076,0,11980.77675,-0.731211574,0.419287369,0.32796025,0.33904225,0,1,-0.842388317,0.727232043,6.21E-07,0.0257397,-0.16864014,0.22750854,7.416731922,-0.070450458
audio-only,,neutral,normal,Kids are talking by the door,1st,10,F,1,2,48000,2,3537,169770,-36.08973632,16719,-27.365055,137.46803,-746.1908,185.46497,5911.138308,3005.005905,991.2760372,10475.96452,-1.562596739,-0.145197117,0.49726206,0.33045816,0.000322388,1,-1.337498487,0.018187669,-1.85E-07,0.015698774,-0.11819458,0.103149414,8.330383086,-0.121831172
audio-only,speech,calm,normal,Kids are talking by the door,2nd,4,F,1,2,48000,2,3737,179379,,9967,-35.12711,158.9877,-892.7787,195.85759,4406.057782,3376.567932,0,11999.9997,-1.162741911,0.375839466,0.40844,0.34496343,0,1,-1.311994462,0.290749906,-2.34E-07,0.004681318,-0.031036377,0.029968262,7.154657772,-0.245529581
audio-only,speech,neutral,normal,Kids are talking by the door,1st,4,F,1,2,48000,2,3303,158558,-47.38643799,7817,-35.82255,162.41202,-859.4324,207.1489,5005.760329,4152.626605,0,14258.66963,-1.248355658,0.360325054,0.409566,0.36571747,0,1,-1.472074286,0.281868721,-1.29E-07,0.004296797,-0.04019165,0.041870117,14.11181348,0.079338508
audio-only,speech,calm,normal,Kids are talking by the door,2nd,,F,1,2,48000,2,3604,172972,,18990,-26.892315,139.46953,-780.25476,194.04965,5620.915043,3003.272276,1235.565905,12726.58954,-1.344638438,0.075468842,0.5090947,0.31321788,0.001717436,1,-1.231924584,0.010091598,-5.89E-07,0.012223844,-0.083740234,0.098480225,9.169240964,0.166550442
audio-only,song,sad,strong,Kids are talking by the door,1st,,F,1,2,48000,2,5372,257858,,25405,-29.997908,123.75586,-680.4409,196.87411,4418.032493,2977.827525,709.8841522,11133.11311,-1.079339915,0.48226733,0.34450027,0.33998045,4.20E-05,1,-0.8811887,0.684396876,1.67E-06,0.024556557,-0.16586304,0.15377808,5.958185827,0.215621676
audio-only,speech,surprised,normal,Dogs are sitting by the door,2nd,,F,1,2,48000,2,3437,164965,,11193,-29.90984,129.46893,-691.56256,221.28088,4648.363529,4084.818978,0,11366.35789,-1.694316657,0.231225087,0.3771034,0.35771242,0,1,-1.366967364,0.374248828,2.38E-07,0.025147242,-0.15319824,0.1720581,6.654360311,0.147635832
audio-only,speech,fearful,normal,Kids are talking by the door,1st,14,F,1,2,48000,2,3370,161761,,12404,-35.96134,168.19647,-930.4649,198.88684,5671.81598,3637.410301,0,12009.85862,-1.189225598,-0.063717899,0.43784773,0.34703845,0,1,-1.39438841,0.153189006,-4.07E-07,0.002472069,-0.030151367,0.030883789,10.37153443,0.007106512
audio-only,speech,angry,normal,Kids are talking by the door,2nd,14,F,1,2,48000,2,3704,177778,-38.5547794,12691,-30.880737,138.63795,-750.48535,198.53885,5456.709474,4006.897671,0,12000.00002,-1.49045161,0.095499413,0.44426766,0.36728665,0,1,-1.542714205,0.10853932,3.28E-07,0.011813092,-0.11047363,0.11898804,13.36422803,0.366699976
audio-only,speech,surprised,normal,Dogs are sitting by the door,2nd,,F,1,2,48000,2,3537,169770,-38.62237421,14453,-31.663298,142.06587,-779.74005,228.88608,5876.292542,3879.210953,0,12001.40801,-1.590169778,-0.065054956,0.47392023,0.34911966,0,1,-1.43937391,0.040026643,-6.78E-08,0.011724099,-0.12451172,0.13696289,12.26974405,0.247738728
audio-only,song,happy,strong,Kids are talking by the door,1st,,F,1,2,48000,2,4004,192192,-31.41934526,12949,-27.716932,118.085625,-659.5847,183.50735,4906.473706,3507.487907,0,12082.54337,-0.849784035,0.539361671,0.40043417,0.35878226,0,1,-1.356837192,0.404718277,5.13E-06,0.026875772,-0.2694397,0.23846436,11.1023433,0.071830081
audio-only,speech,neutral,normal,Kids are talking by the door,1st,21,M,1,2,48000,2,3837,184184,-39.9387199,10741,-26.15272,144.19687,-759.37494,244.3646,5957.972715,3676.399182,914.6331383,11518.05523,-1.671844037,-0.081416461,0.57895404,0.3013507,0.01845446,1,-1.252020676,-0.227263952,5.74E-07,0.01008518,-0.10232544,0.11773682,20.04633962,1.080947157
audio-only,,fearful,normal,Kids are talking by the door,1st,,M,1,2,48000,2,3704,177777,-42.85075864,10673,-28.139017,148.28975,-829.0432,206.5279,5629.765304,3290.730476,859.6796835,11931.20265,-1.169350814,0.340936576,0.5004964,0.319832,0.001631772,1,-1.324118182,0.091372786,-1.32E-05,0.007211636,-0.05267334,0.06451416,9.276238281,-0.508913011
audio-only,speech,angry,normal,Kids are talking by the door,2nd,19,M,1,2,48000,2,3704,177778,,9946,-24.724386,138.5179,-748.0927,205.15717,4888.487059,2952.651727,881.4622413,11082.16214,-1.308001758,0.32229514,0.5368394,0.3121312,0.006466503,1,-1.302575641,-0.018161222,-1.13E-05,0.014371185,-0.18984985,0.2425232,32.23471689,0.028380565
audio-only,speech,calm,normal,Kids are talking by the door,2nd,21,M,1,2,48000,2,4004,192192,-42.52567701,12427,-25.882153,147.60788,-792.70276,245.395,5492.920703,3811.023063,658.2673166,12015.20843,-1.570806574,0.199889122,0.5669033,0.28766215,0.008646342,1,-1.138774553,-0.131669075,4.04E-07,0.007482872,-0.0687561,0.07623291,16.22212047,0.797073262
audio-only,song,happy,strong,Kids are talking by the door,1st,,M,1,2,48000,2,4371,209810,-33.72292324,13026,-24.664192,122.42859,-685.06793,184.15872,4983.65966,3260.653104,824.1127879,12011.92991,-1.109626313,0.584097484,0.4523963,0.33340788,0.002635291,1,-1.346895945,0.29145446,-4.94E-06,0.02060648,-0.3196106,0.35580444,32.47549467,0.181918264
audio-only,song,sad,strong,Kids are talking by the door,1st,21,M,1,2,48000,2,4771,229029,-31.84411833,10772,-26.314436,123.50345,-694.50165,217.39163,4386.946374,3549.110592,782.7690614,11955.24215,-1.047985441,0.699652077,0.4379188,0.33702815,0.00175075,1,-1.346072471,0.295763305,2.16E-07,0.025603633,-0.15682983,0.16119385,4.140557175,0.183952144
audio-only,song,sad,strong,Kids are talking by the door,1st,9,M,1,2,48000,2,4304,206606,,10457,-29.642504,146.15663,-787.9205,217.15564,4751.422607,3447.245038,0,12029.42134,-0.865848699,0.645800474,0.4497734,0.33310002,0,1,-1.330426738,0.257251389,-9.85E-07,0.007371872,-0.07232666,0.05407715,15.40464482,-0.818169809
audio-only,speech,calm,normal,Kids are talking by the door,2nd,9,M,1,2,48000,2,3337,160160,-54.46116491,11765,-30.139637,169.31767,-935.5375,218.67912,5558.521326,2929.025344,968.316721,11952.49048,-1.335051787,-0.162058164,0.5658283,0.26832053,0.016926851,1,-1.077079631,0.042104168,-2.31E-07,0.001894101,-0.021209717,0.015899658,18.64458984,-1.138400922
audio-only,speech,neutral,normal,Kids are talking by the door,1st,9,M,1,2,48000,2,3270,156957,-54.602402,5364,-25.595325,175.7901,-920.5993,241.7031,4055.492018,2799.884795,735.6696007,10108.80234,-1.099952718,0.639245111,0.6712521,0.2510889,0.017388277,1,-0.706146561,-0.507741338,2.38E-07,0.001872393,-0.01928711,0.020721436,12.14501949,-0.348567948
audio-only,speech,calm,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3637,174575,-54.05073157,6488,-31.15063,179.0712,-982.35645,253.75423,3801.76215,3643.681578,0,12000.00025,-0.892813096,0.677083966,0.4954278,0.35724533,0,1,-1.432348262,-0.139721754,-7.33E-07,0.002013893,-0.01864624,0.019348145,10.00333794,-0.514235363
audio-only,song,sad,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,5539,265866,,10427,-30.061293,146.52931,-798.7724,216.6962,3374.655106,3470.321212,0,12018.52756,-0.52492111,1.004149966,0.3800472,0.34078586,0,1,-1.098662843,0.556883106,-2.45E-06,0.006893364,-0.06304932,0.06210327,9.390356418,-0.428505637
audio-only,song,sad,normal,Dogs are sitting by the door,1st,21,M,1,2,48000,2,4638,222622,-35.3918948,11969,-26.105362,132.99278,-746.1899,223.45245,4426.840415,3590.171899,718.9281548,11617.17439,-1.218471389,0.591892528,0.45344192,0.3426054,0.000672264,1,-1.423470107,0.218182369,2.99E-06,0.017000025,-0.087768555,0.099731445,3.839177161,0.014572442
audio-only,song,happy,normal,Dogs are sitting by the door,1st,19,M,1,2,48000,2,4471,-1,-35.04043883,12683,-26.245222,125.15322,-707.8613,194.41292,5471.287233,3883.486083,0,12094.99555,-1.458286259,0.466743707,0.48299995,0.33838755,0,1,-1.448094625,0.093049092,2.54E-06,0.01770321,-0.14978027,0.12548828,8.091365238,-0.415216078
audio-only,speech,calm,strong,Dogs are sitting by the door,2nd,21,M,1,2,48000,2,3971,190590,-43.5001164,17288,-25.928156,148.1074,-837.3017,248.34879,5453.625435,3752.671508,753.3118943,14940.47287,-1.313785196,0.37353834,0.5269907,0.2920313,0.015673984,1,-1.203872341,0.111528859,4.12E-08,0.006699115,-0.044525146,0.05340576,8.085875472,0.161937407
audio-only,speech,angry,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4104,196997,,15330,-23.51228,104.4517,-599.4803,180.0849,6106.444312,3520.12786,821.5667545,11723.79692,-1.596532097,0.229075918,0.54047537,0.330924,0.001474708,1,-1.352447091,-0.200848571,7.12E-06,0.06502537,-0.66452026,0.8071594,15.24628838,0.077380911
audio-only,speech,fearful,strong,Dogs are sitting by the door,1st,19,M,1,2,48000,2,3570,171371,-28.34997728,12614,-25.18614,114.839645,-643.08997,156.76733,5554.558312,3001.269115,818.5557795,13172.52636,-1.173062075,0.503284561,0.5210398,0.35362712,0.000196049,1,-1.497533853,-0.101124734,8.47E-06,0.038239982,-0.53674316,0.42843628,24.32637826,-0.514599039
audio-only,,sad,strong,Dogs are sitting by the door,1st,,M,1,2,48000,2,4271,205005,-33.53201688,8213,-27.8714,131.63516,-739.3173,201.10144,5350.555959,4116.234147,0,12086.43261,-1.468044558,0.424152989,0.4752215,0.35088718,0,1,-1.491798992,0.089242126,1.38E-06,0.021083081,-0.1071167,0.14889526,5.045222132,0.456953127
audio-only,speech,calm,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3470,-1,,7967,-30.72425,167.32668,-894.74506,242.06454,6798.6741,4378.745288,902.8763291,12697.13771,-1.750102925,-0.185642934,0.6121298,0.27759668,0.017045274,1,-0.955519255,-0.408403932,6.10E-07,0.004514301,-0.027282715,0.047332764,11.50173011,1.032849236
audio-only,speech,neutral,normal,Dogs are sitting by the door,1st,15,M,1,2,48000,2,3437,164964,-42.63269138,9439,-26.00655,154.65079,-822.01715,247.16574,5488.645497,3197.708077,971.6642164,11344.35595,-1.447300991,-0.098962548,0.6328597,0.29337764,0.023074873,1,-0.976184958,-0.49867388,-7.77E-07,0.007385833,-0.07467651,0.07266235,18.16481591,-0.584205308
audio-only,speech,calm,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3570,171371,,10997,-27.038792,157.64548,-854.85754,228.24486,5575.054554,3195.482171,944.8042104,10834.79678,-1.482279293,-0.124192341,0.61144245,0.2845899,0.012974369,1,-1.113383632,-0.304937277,2.72E-06,0.005393662,-0.05871582,0.056152344,17.66050542,-0.833666126
audio-only,speech,neutral,normal,Dogs are sitting by the door,1st,1,M,1,2,48000,2,3270,156956,,7384,-31.57437,163.23885,-851.2338,229.0292,7239.265648,4333.681827,0,12170.91436,-1.634064637,-0.338952302,0.6199844,0.2796385,0,1,-0.862426683,-0.47377465,9.55E-07,0.005083605,-0.037017822,0.05847168,17.03521579,1.269509002
audio-only,song,sad,strong,Dogs are sitting by the door,1st,15,M,1,2,48000,2,4204,201801,-34.64522488,14296,-23.754189,122.52359,-693.1279,217.6625,4121.399116,2731.106322,899.8212922,10394.7245,-1.136931497,0.547790546,0.47491765,0.33608648,0.003167559,1,-1.385315909,0.189947703,2.71E-05,0.018550696,-0.16583252,0.15621948,11.44291545,-0.199387848
audio-only,song,happy,strong,Dogs are sitting by the door,1st,5,M,1,2,48000,2,4638,222623,,14077,-24.68589,127.412254,-743.766,226.21533,4620.703148,3451.688899,816.8309366,11580.71804,-1.18675523,0.603304366,0.47875524,0.33361807,0.00175408,1,-1.412193922,0.171856349,7.33E-07,0.019015484,-0.15151978,0.13735962,6.070986663,-0.389160455
audio-only,speech,surprised,normal,Kids are talking by the door,2nd,13,M,1,2,48000,2,3136,150550,,9061,-32.820488,162.40388,-849.65735,229.4614,7039.909049,4122.976104,0,12005.65469,-1.651226097,-0.297445653,0.61279047,0.3089303,0,1,-0.858451335,-0.612069033,-9.38E-07,0.00535103,-0.03955078,0.040802002,10.26809014,-0.188963432
audio-only,speech,angry,normal,Dogs are sitting by the door,2nd,5,M,1,2,48000,2,4404,211411,-41.2121015,15736,-26.037874,144.12694,-806.529,217.83481,5440.85343,3585.894141,1035.289447,11994.25088,-1.511061408,0.280166469,0.50742716,0.30266318,0.006897979,1,-1.230450874,0.110924873,1.28E-06,0.008708417,-0.06765747,0.06524658,9.900027718,-0.170200421
audio-only,speech,fearful,normal,Dogs are sitting by the door,1st,11,M,1,2,48000,2,3170,152152,-39.6031163,9920,-26.903738,148.10146,-805.8591,197.12491,5834.934781,3233.230359,951.4976368,11834.13366,-1.314398428,0.074773668,0.6007823,0.30207694,0.00813458,1,-1.157034157,-0.353140628,4.39E-08,0.010487802,-0.0748291,0.08584595,8.242533468,-0.237497114
audio-only,speech,angry,normal,Dogs are sitting by the door,2nd,11,M,1,2,48000,2,3737,179380,-34.92145218,10992,-24.441595,131.91034,-726.8902,192.40842,5480.698523,3272.125303,915.4164801,12328.65851,-1.574395682,0.057363755,0.57434475,0.3231446,0.005244654,1,-1.308108343,-0.276050106,-2.25E-06,0.017950593,-0.16552734,0.19122314,14.47959215,-0.338996818
